Date,Headline,Source,Market_Event,Market_Index,Index_Change_Percent,Trading_Volume,Sentiment,Sector,Impact_Level,Related_Company,News_Url,Headline_clean,strong_positive_count,strong_negative_count,weak_positive_count,weak_negative_count,total_positive_score,total_negative_score,sentiment_score,sentiment_ratio,has_strong_positive,has_strong_negative,has_percent,has_dollar,has_number,has_action,predicted_from_headline,headline_sentiment_match,Index_Change_Percent_num,index_sentiment_match,Trading_Volume_num,log_volume,headline_length,word_count,avg_word_length,is_positive_change,is_negative_change,abs_change,change_magnitude
2025-04-26,crude oil prices drop to a multi-year low,Seeking Alpha,Currency Devaluation,Shanghai Composite,0.92,292.45,negative,Healthcare,Low,ExxonMobil,https://www.theeconomist.com/world/government-policy-announcement,crude oil prices drop to a multi-year low,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,True,0.92,False,292.45,5.681707267004343,41,8,4.25,1,0,0.92,0.0
2025-07-23,central bank maintains status quo on interest rates,CNBC,Market Rally,Euro Stoxx 50,4.35,274.79,positive,Energy,Medium,Microsoft,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,central bank maintains status quo on interest rates,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,4.35,True,274.79,5.619639706543773,51,8,5.5,1,0,4.35,2.0
2025-07-24,manufacturing pmi data signals economic expansion,Forbes,Central Bank Meeting,Euro Stoxx 50,-3.44,103.19,positive,Technology,High,ExxonMobil,https://www.business-standard.com/international-business/trade-policy,manufacturing pmi data signals economic expansion,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,True,-3.44,False,103.19,4.646216155424092,49,6,7.333333333333333,0,1,3.44,2.0
2025-02-22,consumer confidence index reaches a decade high,Business Standard,Unemployment Rate Announcement,IBOVESPA,0.37,237.57,positive,Aerospace & Defense,High,Tata Motors,https://www.wsj.com/europe/dax-performance,consumer confidence index reaches a decade high,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,True,0.37,True,237.57,5.474662768313607,47,7,5.857142857142857,1,0,0.37,0.0
2025-03-18,market sentiment turns positive on vaccine trial results,Barron's,Stock Market Crash,S&P 500,0.8,478.93,positive,Real Estate,High,Boeing,https://www.investopedia.com/articles/supply-chain-disruption,market sentiment turns positive on vaccine trial results,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,True,0.8,True,478.93,6.173640259933888,56,8,6.125,1,0,0.8,0.0
2025-06-14,dow jones plunges as market fears recession,Mint,Central Bank Meeting,Russell 2000,-0.98,121.99,negative,Utilities,High,Tata Motors,https://www.forbes.com/crypto/cryptocurrency-regulation,dow jones plunges as market fears recession,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-0.98,True,121.99,4.8121030512543195,43,7,5.285714285714286,0,1,0.98,0.0
2025-04-27,financial sector bracing for new capital requirements,Times of India,Trade Tariffs Announcement,CAC 40,3.66,425.01,positive,Consumer Goods,Medium,Apple Inc.,https://www.marketwatch.com/story/commodities-price-shock,financial sector bracing for new capital requirements,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,3.66,True,425.01,6.05446282017226,53,7,6.714285714285714,1,0,3.66,2.0
2025-05-06,manufacturing pmi data signals economic expansion,Investopedia,Market Rally,Hang Seng,-0.86,278.35,negative,Energy,High,ExxonMobil,https://www.reuters.com/markets/indices/ftse-100,manufacturing pmi data signals economic expansion,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,False,-0.86,True,278.35,5.632465475905158,49,6,7.333333333333333,0,1,0.86,0.0
2025-08-02,major oil spill sends energy stocks plummeting,The Motley Fool,Consumer Confidence Report,NSE Nifty,2.74,263.38,positive,Construction,Low,Boeing,https://www.wsj.com/europe/regulatory-changes,major oil spill sends energy stocks plummeting,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,2.74,True,263.38,5.577387462151254,46,7,5.714285714285714,1,0,2.74,1.0
2025-05-30,media and entertainment companies report a surge in streaming revenue,Bloomberg,Commodity Price Shock,IBOVESPA,-0.84,353.22,negative,Transportation,Medium,Apple Inc.,https://www.wsj.com/europe/dax-performance,media and entertainment companies report a surge in streaming revenue,1,0,0,0,2,0,2,2.0,1,0,0,0,0,1,positive,False,-0.84,True,353.22,5.869918189028486,69,10,6.0,0,1,0.84,0.0
2025-07-21,tech giant s new product launch sparks sector-wide gains,Economic Times,Consumer Confidence Report,Hang Seng,1.96,415.11,positive,Real Estate,Medium,Tesla,,tech giant s new product launch sparks sector-wide gains,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,1.96,True,415.11,6.030949648384566,56,9,5.333333333333333,1,0,1.96,1.0
2025-04-11,asx 200 gains on strong export performance,Wall Street Journal,Inflation Data Release,S&P/TSX Composite,,49.83,positive,Telecommunications,Low,Reliance Industries,https://www.moneycontrol.com/us-markets/dow-jones-industrial,asx 200 gains on strong export performance,1,0,0,0,2,0,2,2.0,1,0,0,0,1,0,positive,True,,False,49.83,3.928486731458811,42,7,5.142857142857143,0,0,,
2025-04-15,asx 200 gains on strong export performance,Times of India,Interest Rate Change,KOSPI,-2.07,160.08,negative,Automotive,Low,Tesla,https://www.business-standard.com/economy/inflation-data,asx 200 gains on strong export performance,1,0,0,0,2,0,2,2.0,1,0,0,0,1,0,positive,False,-2.07,True,160.08,5.081901135983253,42,7,5.142857142857143,0,1,2.07,1.0
2025-05-28,manufacturing pmi data signals economic expansion,MarketWatch,Government Policy Announcement,BSE Sensex,4.19,65.24,positive,Pharmaceuticals,Low,Tata Motors,https://www.bloomberg.com/asia/telecommunications-news,manufacturing pmi data signals economic expansion,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,True,4.19,True,65.24,4.193284510077004,49,6,7.333333333333333,1,0,4.19,2.0
2025-02-06,crude oil prices drop to a multi-year low,The Economist,Stock Market Crash,Euro Stoxx 50,2.22,36.12,positive,Aerospace & Defense,Medium,Apple Inc.,https://www.reuters.com/business/energy/oil-market-update,crude oil prices drop to a multi-year low,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,False,2.22,True,36.12,3.6141559079179997,41,8,4.25,1,0,2.22,1.0
2025-03-17,major oil spill sends energy stocks plummeting,Mint,Major Merger/Acquisition,Dow Jones,-2.19,363.53,negative,Pharmaceuticals,Low,ExxonMobil,https://www.wsj.com/europe/regulatory-changes,major oil spill sends energy stocks plummeting,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-2.19,True,363.53,5.89860885258863,46,7,5.714285714285714,0,1,2.19,1.0
2025-07-23,major technology firm acquires a smaller rival in a multi-billion dollar deal,Bloomberg,Market Rally,DAX,-3.65,136.75,negative,Industrials,High,Tesla,https://www.wsj.com/europe/dax-performance,major technology firm acquires a smaller rival in a multi-billion dollar deal,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,neutral,False,-3.65,True,136.75,4.925440448033024,77,12,5.5,0,1,3.65,2.0
2025-07-12,record-high inflation data rattles investors,Investopedia,Geopolitical Event,BSE Sensex,3.34,406.63,positive,Utilities,Medium,Boeing,https://www.bloomberg.com/australia/asx-200-performance,record-high inflation data rattles investors,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,3.34,True,406.63,6.010359900210274,44,5,8.0,1,0,3.34,2.0
2025-05-23,financial sector bracing for new capital requirements,The Hindu Business Line,Economic Data Release,S&P 500,-4.39,332.75,negative,Technology,Low,Samsung Electronics,https://www.bloomberg.com/asia/telecommunications-news,financial sector bracing for new capital requirements,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-4.39,True,332.75,5.810392209714459,53,7,6.714285714285714,0,1,4.39,2.0
2025-04-28,pharmaceutical company s drug approval drives stock upward,Barron's,Unemployment Rate Announcement,Hang Seng,-1.58,307.3,negative,Consumer Goods,Low,Apple Inc.,https://www.business-standard.com/finance/corporate-earnings,pharmaceutical company s drug approval drives stock upward,0,0,2,0,2,0,2,2.0,0,0,0,0,0,0,positive,False,-1.58,True,307.3,5.731073334892105,58,8,6.375,0,1,1.58,1.0
2025-05-02,financial services stocks rally on strong profit margins,Business Standard,Commodity Price Shock,CAC 40,4.94,405.23,positive,Agriculture,High,Samsung Electronics,https://www.investopedia.com/articles/supply-chain-disruption,financial services stocks rally on strong profit margins,2,0,1,0,5,0,5,5.0,1,0,0,0,0,0,positive,True,4.94,True,405.23,6.006919501662843,56,8,6.125,1,0,4.94,2.0
2025-08-11,quarterly report shows surprising losses for retail giants,Investopedia,Unemployment Rate Announcement,TSX,3.84,76.66,positive,Finance,Medium,Apple Inc.,,quarterly report shows surprising losses for retail giants,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,neutral,False,3.84,True,76.66,4.352340324303521,58,8,6.375,1,0,3.84,2.0
2025-06-28,energy company s dividend hike excites shareholders,Seeking Alpha,Government Policy Announcement,TSX,2.24,118.73,positive,Aerospace & Defense,Medium,Goldman Sachs,https://www.bloomberg.com/asia/telecommunications-news,energy company s dividend hike excites shareholders,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,2.24,True,118.73,4.785239207728752,51,7,6.428571428571429,1,0,2.24,1.0
2025-04-24,supply chain issues impact manufacturing sector earnings,Mint,Cryptocurrency Regulation,Dow Jones,-0.43,137.07,negative,Construction,Medium,Tata Motors,https://www.business-standard.com/international-business/trade-policy,supply chain issues impact manufacturing sector earnings,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-0.43,True,137.07,4.927760802928061,56,7,7.142857142857143,0,1,0.43,0.0
2025-05-27,central bank governor signals potential shift in policy,Reuters,Trade Tariffs Announcement,NSE Nifty,-2.92,484.89,negative,Healthcare,High,Tata Motors,https://www.reuters.com/markets/indices/ftse-100,central bank governor signals potential shift in policy,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-2.92,True,484.89,6.1859822608337485,55,8,6.0,0,1,2.92,1.0
2025-06-22,a massive data breach sends a tech company s stock tumbling,Yahoo Finance,IPO Launch,Nasdaq Composite,1.41,141.37,positive,Materials,Medium,Boeing,https://economictimes.indiatimes.com/news/transportation,a massive data breach sends a tech company s stock tumbling,0,1,0,0,0,2,-2,0.0,0,1,0,0,0,0,negative,False,1.41,True,141.37,4.958429302625654,59,11,4.454545454545454,1,0,1.41,1.0
2025-04-16,government subsidy program gives a lift to the agriculture sector,Economic Times,Supply Chain Disruption,FTSE 100,-1.9,258.63,negative,Automotive,Medium,Tata Motors,https://www.business-standard.com/economy/inflation-data,government subsidy program gives a lift to the agriculture sector,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-1.9,True,258.63,5.559257540556812,65,10,5.6,0,1,1.9,1.0
2025-05-31,mining company stock surges on commodity price boom,MarketWatch,Bond Market Fluctuation,CAC 40,-2.7,115.15,negative,Construction,High,Microsoft,https://www.moneycontrol.com/india/ipo-news/new-firm-launches,mining company stock surges on commodity price boom,1,0,0,0,2,0,2,2.0,1,0,0,0,0,0,positive,False,-2.7,True,115.15,4.754882459216418,51,8,5.5,0,1,2.7,1.0
2025-02-05,new ipo for a popular software firm is oversubscribed,The Economist,Bond Market Fluctuation,ASX 200,-1.76,180.51,negative,Technology,Medium,ExxonMobil,https://www.business-standard.com/economy/inflation-data,new ipo for a popular software firm is oversubscribed,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-1.76,True,180.51,5.201310748605886,53,9,5.0,0,1,1.76,1.0
2025-03-14,central bank governor signals potential shift in policy,Yahoo Finance,Inflation Data Release,FTSE 100,-2.56,213.26,negative,Industrials,Medium,Microsoft,https://www.theeconomist.com/finance-and-economics/trade-tariffs,central bank governor signals potential shift in policy,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-2.56,True,213.26,5.367190230834412,55,8,6.0,0,1,2.56,1.0
2025-06-29,merger talks between two banks fall through,Times of India,Currency Devaluation,Hang Seng,3.64,398.59,positive,Industrials,High,JP Morgan Chase,https://www.wsj.com/china/market-rally,merger talks between two banks fall through,0,0,0,1,0,1,-1,0.0,0,0,0,0,0,0,neutral,False,3.64,True,398.59,5.990439021436242,43,7,5.285714285714286,1,0,3.64,2.0
2025-07-07,consumer confidence index reaches a decade high,Wall Street Journal,Geopolitical Event,S&P/TSX Composite,0.64,257.72,positive,Pharmaceuticals,Low,Goldman Sachs,https://www.marketwatch.com/story/commodities-price-shock,consumer confidence index reaches a decade high,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,True,0.64,True,257.72,5.5557463958287965,47,7,5.857142857142857,1,0,0.64,0.0
2025-03-02,government subsidy program gives a lift to the agriculture sector,The Economist,Economic Data Release,S&P 500,-2.15,111.85,negative,Finance,Medium,Samsung Electronics,https://www.marketwatch.com/story/consumer-goods-report,government subsidy program gives a lift to the agriculture sector,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-2.15,True,111.85,4.726059503263545,65,10,5.6,0,1,2.15,1.0
2025-04-30,aerospace and defense sector sees rally amid geopolitical tensions,Forbes,IPO Launch,S&P/TSX Composite,-4.86,173.85,negative,Industrials,Low,Goldman Sachs,https://www.reuters.com/business/retail-sector-earnings,aerospace and defense sector sees rally amid geopolitical tensions,1,0,0,0,2,0,2,2.0,1,0,0,0,0,0,positive,False,-4.86,True,173.85,5.163928463509385,66,9,6.444444444444445,0,1,4.86,2.0
2025-04-14,banking stocks dip after a major scandal is revealed,Financial Times,Cryptocurrency Regulation,Hang Seng,4.99,314.53,negative,Agriculture,Low,Boeing,https://www.ft.com/content/geopolitical-summit,banking stocks dip after a major scandal is revealed,0,1,0,1,0,3,-3,0.0,0,1,0,0,0,0,negative,True,4.99,False,314.53,5.754253764624003,52,9,4.888888888888889,1,0,4.99,2.0
2025-03-17,manufacturing pmi data signals economic expansion,CNBC,Economic Data Release,Euro Stoxx 50,-0.21,257.57,positive,Transportation,High,Tata Motors,https://economictimes.indiatimes.com/news/transportation,manufacturing pmi data signals economic expansion,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,True,-0.21,False,257.57,5.555166450327418,49,6,7.333333333333333,0,1,0.21,0.0
2025-06-11,central bank maintains status quo on interest rates,The Hindu Business Line,Consumer Confidence Report,Dow Jones,-1.5,291.59,negative,Aerospace & Defense,Medium,JP Morgan Chase,https://www.wsj.com/japan/economic-data-release,central bank maintains status quo on interest rates,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,-1.5,True,291.59,5.6787723116520334,51,8,5.5,0,1,1.5,1.0
2025-04-21,retail sales report surpasses all forecasts,Barron's,Trade Tariffs Announcement,Nasdaq Composite,-4.16,154.93,negative,Finance,Low,Tesla,https://www.wsj.com/europe/dax-performance,retail sales report surpasses all forecasts,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,neutral,False,-4.16,True,154.93,5.049407188596794,43,6,6.333333333333333,0,1,4.16,2.0
2025-07-04,a massive data breach sends a tech company s stock tumbling,Bloomberg,Government Policy Announcement,S&P 500,4.39,258.05,positive,Aerospace & Defense,Low,Tata Motors,https://www.wsj.com/europe/dax-performance,a massive data breach sends a tech company s stock tumbling,0,1,0,0,0,2,-2,0.0,0,1,0,0,0,0,negative,False,4.39,True,258.05,5.557021093260797,59,11,4.454545454545454,1,0,4.39,2.0
2025-05-18,unexpected rise in unemployment fuels market pessimism,Financial Times,Government Policy Announcement,TSX,-0.82,393.62,negative,Consumer Goods,Low,JP Morgan Chase,https://www.reuters.com/markets/stocks/tech-rally,unexpected rise in unemployment fuels market pessimism,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,False,-0.82,True,393.62,5.977923276541315,54,7,6.857142857142857,0,1,0.82,0.0
2025-06-30,manufacturing pmi data signals economic expansion,Bloomberg,Geopolitical Event,DAX,-4.06,279.9,positive,Utilities,Medium,Apple Inc.,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,manufacturing pmi data signals economic expansion,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,True,-4.06,False,279.9,5.637998734110198,49,6,7.333333333333333,0,1,4.06,2.0
2025-06-22,quarterly report shows surprising losses for retail giants,Economic Times,Regulatory Changes,TSX,-1.1,50.81,negative,Technology,Low,Boeing,,quarterly report shows surprising losses for retail giants,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,neutral,False,-1.1,True,50.81,3.947583180826697,58,8,6.375,0,1,1.1,1.0
2025-04-20,quarterly report shows surprising losses for retail giants,The Hindu Business Line,Unemployment Rate Announcement,ASX 200,3.47,320.8,positive,Finance,High,Samsung Electronics,https://www.bloomberg.com/australia/asx-200-performance,quarterly report shows surprising losses for retail giants,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,neutral,False,3.47,True,320.8,5.773930234558283,58,8,6.375,1,0,3.47,2.0
2025-07-25,unexpected rise in unemployment fuels market pessimism,Financial Times,Central Bank Meeting,IBOVESPA,-0.46,146.03,positive,Finance,High,JP Morgan Chase,https://www.business-standard.com/finance/corporate-earnings,unexpected rise in unemployment fuels market pessimism,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,neutral,True,-0.46,False,146.03,4.990636647589566,54,7,6.857142857142857,0,1,0.46,0.0
2025-02-03,mining company stock surges on commodity price boom,Mint,Central Bank Meeting,S&P/TSX Composite,,204.52,positive,Media & Entertainment,Medium,Samsung Electronics,https://www.marketwatch.com/story/commodities-price-shock,mining company stock surges on commodity price boom,1,0,0,0,2,0,2,2.0,1,0,0,0,0,0,positive,True,,False,204.52,5.3255433528016285,51,8,5.5,0,0,,
2025-04-14,market braces for a major policy announcement from the eu,Business Standard,IPO Launch,Dow Jones,4.29,33.76,positive,Technology,High,Apple Inc.,https://www.cnbc.com/2025/08/russia-ukraine-war-economic-impact,market braces for a major policy announcement from the eu,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,neutral,False,4.29,True,33.76,3.548467300397191,57,10,4.8,1,0,4.29,2.0
2025-07-08,banking stocks dip after a major scandal is revealed,Forbes,Regulatory Changes,IBOVESPA,-0.31,178.44,negative,Agriculture,Medium,Reliance Industries,https://www.bloomberg.com/canada/tsunami-warnings,banking stocks dip after a major scandal is revealed,0,1,0,1,0,3,-3,0.0,0,1,0,0,0,0,negative,True,-0.31,True,178.44,5.189840890211953,52,9,4.888888888888889,0,1,0.31,0.0
2025-04-19,major technology firm acquires a smaller rival in a multi-billion dollar deal,Financial Times,Major Merger/Acquisition,Hang Seng,-0.77,269.71,negative,Finance,High,JP Morgan Chase,https://www.marketwatch.com/story/commodities-price-shock,major technology firm acquires a smaller rival in a multi-billion dollar deal,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,neutral,False,-0.77,True,269.71,5.601048137201335,77,12,5.5,0,1,0.77,0.0
2025-05-03,banking stocks dip after a major scandal is revealed,Financial Times,Consumer Confidence Report,S&P 500,-3.35,64.49,negative,Real Estate,Medium,Boeing,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,banking stocks dip after a major scandal is revealed,0,1,0,1,0,3,-3,0.0,0,1,0,0,0,0,negative,True,-3.35,True,64.49,4.181897459229962,52,9,4.888888888888889,0,1,3.35,2.0
